59.20297593492601,59.41735519024845,58.65416556468741,59.16867446899414,1360900,0.0,80522649.08485413,
59.074350082179066,59.86326421178792,58.75706641290037,59.331607818603516,1508600,0.0,89507663.55514526,
59.49454045898552,59.88899758244565,59.168686281084625,59.606021881103516,1057800,0.0,63051249.9458313,
59.340179502356186,59.41735944180937,58.276860151725906,58.379764556884766,1455100,0.0,84948395.40672302,
58.31974037349146,59.01432713774013,58.0024566881459,58.91142272949219,1495200,0.0,88084359.26513672,
58.97143829698927,59.15152261534471,58.58555828299376,58.59413528442383,1159200,0.0,67922321.6217041,
58.38833323835711,58.697039902092406,58.08820357704111,58.49123764038086,1311700,0.0,76722956.41288757,
58.61130193120405,59.220138385335964,58.37977515548411,59.1343879699707,1097600,0.0,64905904.235839844,
59.33162267463651,59.76895177679042,59.22014124118197,59.34877014160156,1274300,0.0,75628137.79144287,
58.98002428290565,59.331609429408594,58.83424794806422,59.0057487487793,1148900,0.0,67791704.73747253,
58.60272916428945,58.67990912333489,57.77094287853226,58.259727478027344,1234500,0.0,71921633.57162476,
58.37976306745934,59.3058830632528,58.26828166246408,59.297306060791016,1210300,0.0,71767529.52537537,
59.46879851897206,59.923281450692215,58.83423781481571,59.091495513916016,1309400,0.0,77374404.22592163,
59.08292837771743,59.871842524591735,58.97144696973692,59.74321365356445,1327500,0.0,79309116.12510681,
59.29729891751745,59.74320485677437,59.0743426767214,59.100067138671875,1790300,0.0,105806850.19836426,
59.648891103069545,59.683192574289464,59.228709529714756,59.47739028930664,913500,0.0,54332596.029281616,
59.65745319143035,59.79465904200703,59.08291841239437,59.64887619018555,1476400,0.0,88065600.80718994,
59.631740604022546,59.65746507054422,58.3711894057698,58.40549087524414,1743700,0.0,101841654.43916321,
58.396909526339236,58.6884687240049,57.016306558840206,57.05918502807617,2806400,0.0,160130896.86279297,
57.20496761674268,57.26499355484127,56.30457854526389,56.69903564453125,2763100,0.0,156665105.3894043,
56.22740141627264,56.544685129159916,54.71817261381125,54.881099700927734,3264700,0.0,179170326.19361877,
55.48134920373816,55.670003997042755,54.460905116032464,55.13834762573242,4001800,0.0,220652639.528656,
55.635711691488105,55.72146864244561,54.8124959925232,55.18122863769531,2141100,0.0,118148528.63616943,
55.078321589350146,55.4727786371662,54.88108979427425,55.189796447753906,1395100,0.0,76995285.02426147,
54.56381610183538,54.9925713972702,54.220807940085606,54.632415771484375,2139900,0.0,116907906.50939941,
54.63241867416955,54.821073500272206,53.62054814153093,54.39231491088867,3259300,0.0,177280871.98905945,
53.740595099526956,54.16077991794014,52.89165500218069,52.96025466918945,2795600,0.0,148055687.95318604,
53.81776988636105,53.92924802141393,52.91737761688594,52.93452835083008,2066900,0.0,109410376.64833069,
53.74917298826438,53.886375595711385,53.2260870251326,53.517642974853516,1766100,0.0,94517509.2578888,
53.817765467982696,53.98926952217577,53.4919113633004,53.63768768310547,1828500,0.0,98076511.92855835,
53.64627833481566,54.24653777047089,53.62055059388145,54.10076141357422,2307600,0.0,124842917.03796387,
54.160782645767654,54.22938558739976,53.83492521535171,53.92925262451172,2051900,0.0,110657433.4602356,
54.26368745619405,54.52094523354117,53.63770029173101,53.843505859375,1468800,0.0,79085341.40625,
53.95497262880966,53.98927409678825,53.183209226299525,53.337562561035156,2368900,0.0,126351351.95083618,
53.3718724003017,53.689152850948496,53.0631656824103,53.49192428588867,1463700,0.0,78296129.57725525,
53.43188466195036,53.963544278205795,53.23465614739057,53.483333587646484,1823100,0.0,97505465.4636383,
53.24322547712939,53.749160588718674,52.69441517394797,52.90879440307617,6561500,0.0,347161054.4757843,
52.908811113816746,53.24324229349685,52.2227980181693,52.4286003112793,3515800,0.0,184328472.97439575,
52.394297658508336,52.72015509828902,51.60538343407641,51.699710845947266,3956700,0.0,204560245.90415955,
51.493907047809174,51.939816382981576,51.19377733719723,51.32240295410156,2390500,0.0,122686204.26177979,
51.648259716879416,52.36857428391929,51.28810406894371,52.02556610107422,2489400,0.0,129512444.25201416,
52.05129409957975,52.4114497493043,51.94839295268251,51.991268157958984,2695500,0.0,140142463.31977844,
51.87979213482334,52.17992185523504,51.84549066072811,52.05129623413086,4168600,0.0,216981033.4815979,
52.282830569125345,52.54865883726217,51.91409787025599,52.239952087402344,2318500,0.0,121118328.91464233,
52.18849580676652,52.44575030509632,51.896939836347826,52.27424621582031,1705600,0.0,89158954.34570312,
52.20564697041307,52.591530356652655,52.09416882079531,52.32569885253906,2544700,0.0,133153205.87005615,
52.87450588109542,53.80919967968489,52.668700331452726,53.6719970703125,2431400,0.0,130498093.67675781,
53.5176438996597,53.69772171170168,52.823053847424326,52.84878158569336,2005300,0.0,105977661.7137909,
52.737300573313696,53.20893431445118,52.60867170247253,53.08888244628906,1137700,0.0,60399221.55914307,
53.44904004012754,54.94111789602804,53.40616157009676,54.93254089355469,2302700,0.0,126493161.91558838,
54.32371112788346,54.55524115511688,53.792051401181766,53.83492660522461,2479300,0.0,133472933.53233337,
53.491928964326256,53.75775722818448,52.69443763041391,53.66343307495117,1760700,0.0,94485206.61506653,
53.629110970686064,54.100744640118734,53.0116977183858,53.03742218017578,1659100,0.0,87994387.13912964,
52.90881445356736,53.68057800819841,52.87451297882767,53.62055206298828,1097700,0.0,58859279.99954224,
53.38043533356276,53.77489238387908,52.960250547848155,53.62911605834961,1001300,0.0,53698833.909225464,
53.51764479522669,53.68914887816111,53.234665838877945,53.474769592285156,1441800,0.0,77099922.79815674,
53.26896798022553,53.937833626046405,52.84020937674716,53.49192428588867,1628000,0.0,87084852.73742676,
